id,passwd,Belong,name,age,gender,aim
3003026,v123456,V,周平,30,female,海洋气候变化适应策略研究
3003027,v123456,V,张静,66,female,海洋科学技术合作
3003028,v123456,V,邓洁,21,male,港口运营优化
3003029,v123456,V,张楠,46,female,海洋环境教育资源开发
3003030,v123456,V,周璐,63,female,海洋碳封存研究
3003031,v123456,V,赵雷,28,male,海洋资源保护管理政策研究
3003032,v123456,V,黄桂芳,32,male,海洋数据共享平台开发
3003033,v123456,V,王杰,56,female,冰盖研究
3003034,v123456,V,储雷,46,female,海洋科学技术创新
3003035,v123456,V,张丽娟,38,male,海洋资源开发利用技术
3003036,v123456,V,邓旭,36,female,海啸预警系统
3003037,v123456,V,董芳,61,male,海洋资源保护与开发政策
3003038,v123456,V,李玲,52,female,海洋环境保护科技推广
3003039,v123456,V,李秀云,25,female,海洋工程教育
3003040,v123456,V,马桂花,59,male,海洋生态环境变化研究
3003041,v123456,V,刘慧,58,female,海洋数据可视化
3003042,v123456,V,杨伟,38,male,海洋法律与政策研究
3003043,v123456,V,王凤兰,26,female,气候模型验证
3003044,v123456,V,王金凤,51,male,海洋环境保护政策建议
3003045,v123456,V,江鹏,66,female,渔业管理
3003046,v123456,V,李丹,70,male,海洋环境监测技术开发
3003047,v123456,V,黎玉珍,28,female,海洋灾害应急响应
3003048,v123456,V,罗玉华,33,male,海洋生态系统服务功能保护
3003049,v123456,V,郑丽华,41,female,海洋环境监测数据处理技术
3003050,v123456,V,任辉,52,female,海洋经济研究
3003051,v123456,V,张超,65,female,海洋气候变化影响分析
3003052,v123456,V,申佳,20,female,海洋环境保护技术开发
3003053,v123456,V,丁建军,68,male,海洋环境监测数据共享平台
3003054,v123456,V,张欣,30,male,海洋资源可持续利用研究
3003055,v123456,V,钱桂荣,23,female,海洋环境管理政策研究
3003056,v123456,V,许亮,36,male,海洋气象预报模型开发
3003057,v123456,V,颜梅,24,female,海洋生态系统模型开发
3003058,v123456,V,宋淑珍,69,female,海洋碳封存研究
3003059,v123456,V,沈旭,31,female,海洋环境保护科技推广
3003060,v123456,V,王杨,35,female,沿海城市规划
3003061,v123456,V,沈辉,66,female,海洋资源管理
3003062,v123456,V,王勇,35,male,海洋环境教育活动推广
3003063,v123456,V,段磊,25,female,海洋生态环境保护政策评估
3003064,v123456,V,吴杰,23,male,热带气旋研究
3003065,v123456,V,郭超,22,male,海啸预警系统
3003066,v123456,V,张博,37,male,海洋环境管理政策研究
3003067,v123456,V,蔡梅,62,female,海洋观测技术开发
3003068,v123456,V,范桂芳,49,female,海岸线变化监测
3003069,v123456,V,郭荣,69,female,海洋环境保护技术推广
3003070,v123456,V,杜伟,19,male,沿海社区规划
3003071,v123456,V,谌博,36,female,海洋生态环境评估
3003072,v123456,V,李博,43,male,海洋资源管理政策研究
3003073,v123456,V,王鑫,57,male,地球系统科学研究
3003074,v123456,V,罗婷婷,53,female,海洋科学技术合作
3003075,v123456,V,刘佳,20,female,海洋环境教育
3003076,v123456,V,杨英,30,male,冰川融化研究
3003077,v123456,V,朱秀荣,42,male,海洋科学技术创新
3003078,v123456,V,何桂珍,61,female,海洋环境保护技术开发
3003079,v123456,V,黄莹,37,male,海洋环境监测数据分析方法
3003080,v123456,V,严建国,52,male,风暴潮风险评估
3003081,v123456,V,萧刚,69,male,海洋环境教育项目推广
3003082,v123456,V,刘秀华,61,female,海洋资源开发与利用
3003083,v123456,V,覃婷婷,21,male,海洋环境监测数据共享平台
3003084,v123456,V,张婷,55,male,海洋生物多样性保护
3003085,v123456,V,石佳,59,male,海洋工程教育
3003086,v123456,V,王丽娟,43,female,海洋灾害应急响应
3003087,v123456,V,刘秀兰,46,female,海洋资源可持续利用研究
3003088,v123456,V,杨波,60,female,海岸侵蚀评估
3003089,v123456,V,李建,43,female,海洋环境监测与评估
3003090,v123456,V,张秀兰,38,female,海洋环境监测网络建设
3003091,v123456,V,杨勇,26,male,海洋资源保护管理政策研究
3003092,v123456,V,李雪梅,19,male,海洋沉积物研究
3003093,v123456,V,徐东,18,male,海洋生态环境保护技术
3003094,v123456,V,靳冬梅,35,male,海洋教育与培训
3003095,v123456,V,孙倩,44,male,海洋酸化对生态系统影响研究
3003096,v123456,V,楼婷婷,44,male,沿海社区规划
3003097,v123456,V,孙佳,47,male,海洋科学技术合作
3003098,v123456,V,夏凤兰,68,male,海洋工程教育
3003099,v123456,V,杨利,44,male,地震与海啸研究
3003100,v123456,V,高欣,63,male,海洋环境教育资源开发
3003101,v123456,V,王玉珍,36,female,海洋环境管理政策研究
3003102,v123456,V,周婷婷,44,male,海洋资源开发利用技术
3003103,v123456,V,李坤,30,female,海洋资源保护与开发政策
3003104,v123456,V,覃雷,60,male,水产养殖规划
3003105,v123456,V,张楠,68,male,海洋生态环境管理措施
3003106,v123456,V,宋佳,37,female,气候模型验证
3003107,v123456,V,张荣,51,female,海洋沉积物研究
3003108,v123456,V,宁丽华,62,female,海洋生态系统模型优化
3003109,v123456,V,李鹏,70,male,海洋生态系统管理政策
3003110,v123456,V,丁玉英,58,male,海洋教育计划开发
3003111,v123456,V,李楠,43,male,海洋环境监测技术标准
3003112,v123456,V,王建国,55,female,海洋生物栖息地恢复
3003113,v123456,V,郭文,26,male,海洋科学技术创新成果
3003114,v123456,V,杨桂香,37,male,海洋科学技术创新
3003115,v123456,V,甄旭,70,female,海洋水文气象研究
3003116,v123456,V,王金凤,38,female,海洋污染物扩散研究
3003117,v123456,V,刘兰英,36,male,海洋生态系统管理措施
3003118,v123456,V,曾春梅,43,male,海洋灾害应急预案制定
3003119,v123456,V,孟成,51,male,渔业管理
3003120,v123456,V,张洋,37,female,海洋垃圾监测
3003121,v123456,V,鲁丽华,28,female,海洋数据同化
3003122,v123456,V,高博,45,male,海洋资源开发利用技术
3003123,v123456,V,陈岩,58,male,环境影响评估
3003124,v123456,V,张瑜,33,female,海洋生态环境保护技术
3003125,v123456,V,余金凤,20,female,海洋环境保护政策实施
3003126,v123456,V,黄霞,61,female,海洋工程技术研究
3003127,v123456,V,潘楠,62,male,海洋生态系统模型开发
3003128,v123456,V,高凤兰,23,male,海洋资源可持续利用研究
3003129,v123456,V,韩磊,38,male,海洋工程教育
3003130,v123456,V,李红霞,58,male,海洋科研船计划
3003131,v123456,V,罗佳,38,female,海洋生态系统管理政策
3003132,v123456,V,董亮,40,male,海洋碳封存研究
3003133,v123456,V,赵建华,54,female,海洋科学技术创新
3003134,v123456,V,仲阳,41,male,热带气旋研究
3003135,v123456,V,侯晨,23,female,海洋环境监测技术标准
3003136,v123456,V,王桂兰,38,male,沿海城市规划
3003137,v123456,V,邓彬,26,male,环境影响评估
3003138,v123456,V,赵冬梅,31,female,海洋数据可视化
3003139,v123456,V,孙娜,21,female,全球水循环研究
3003140,v123456,V,吴帅,44,female,环境影响评估
3003141,v123456,V,陈彬,61,male,海洋科学技术合作
3003142,v123456,V,陈帆,34,female,海洋环境教育活动推广
3003143,v123456,V,黄伟,33,male,海洋生物栖息地恢复
3003144,v123456,V,张明,21,female,风暴潮风险评估
3003145,v123456,V,蒋淑兰,67,female,海洋环境保护教育推广
3003146,v123456,V,傅雪梅,61,male,海洋环境健康研究
3003147,v123456,V,廖建,52,female,海洋资源保护管理政策研究
3003148,v123456,V,邓桂芳,56,female,海洋环境风险防范措施
3003149,v123456,V,王慧,31,female,海洋气候变化适应策略研究
3003150,v123456,V,陈楠,20,male,海洋生态系统服务功能保护
3003151,v123456,V,王倩,56,male,海洋资源开发政策研究
3003152,v123456,V,毛军,58,female,海洋资源开发技术创新
3003153,v123456,V,宋成,63,male,海洋生态系统健康评估
3003154,v123456,V,罗玉,19,male,海洋生物资源保护与管理
3003155,v123456,V,陈楠,19,female,地球系统科学研究
3003156,v123456,V,徐刚,33,female,海洋灾害管理
3003157,v123456,V,贾斌,35,female,海洋微塑料研究
3003158,v123456,V,阎军,64,male,海洋环境风险防范措施
3003159,v123456,V,余建军,60,female,海洋科学技术合作
3003160,v123456,V,秦丽,41,female,全球水循环研究
3003161,v123456,V,胡利,42,male,海洋能量研究
3003162,v123456,V,徐凤兰,48,male,海洋生态系统服务功能研究
3003163,v123456,V,杨瑞,48,female,洪水风险预测
3003164,v123456,V,刘淑珍,52,male,海洋资源保护措施研究
3003165,v123456,V,王秀荣,70,male,海洋环境风险防范措施
3003166,v123456,V,王玉,62,female,海平面上升监测
3003167,v123456,V,高伟,57,female,海洋资源开发与保护
3003168,v123456,V,郭想,58,male,海洋资源开发利用技术
3003169,v123456,V,戴亮,68,male,海洋环境保护科技成果转化
3003170,v123456,V,唐欣,33,female,港口运营优化
3003171,v123456,V,范敏,45,male,海洋气候变化适应措施
3003172,v123456,V,陈利,32,male,海洋生物迁徙研究
3003173,v123456,V,王勇,18,male,海洋灾害风险管理
3003174,v123456,V,邵刚,37,female,深海矿产资源评估
3003175,v123456,V,朱荣,58,male,海洋资源开发利用技术
3003176,v123456,V,熊雪,18,female,海洋生态系统管理政策
3003177,v123456,V,钱想,31,female,水下考古研究
3003178,v123456,V,李军,61,male,海洋生物多样性保护
3003179,v123456,V,邵飞,37,female,海洋资源开发与利用
3003180,v123456,V,刘阳,43,female,海洋碳吸收研究
3003181,v123456,V,杨瑜,33,female,海洋水文气象研究
3003182,v123456,V,姜玉英,68,female,海洋环境保护科技成果转化
3003183,v123456,V,董强,57,female,海洋科学技术推广
3003184,v123456,V,陈楠,41,female,海洋生物多样性监测技术
3003185,v123456,V,马玉兰,28,female,海洋资源探测
3003186,v123456,V,孙玉兰,27,male,海洋科研船计划
3003187,v123456,V,王红,34,male,海洋沉积物研究
3003188,v123456,V,周帆,52,female,海洋科学传播
3003189,v123456,V,王健,53,female,海洋环境监测数据处理
3003190,v123456,V,战玉,25,male,海洋环境保护教育推广
3003191,v123456,V,何丽,31,female,海洋环境预报
3003192,v123456,V,赵冬梅,19,male,海洋环境法研究
3003193,v123456,V,许桂芳,40,male,海洋观测技术开发
3003194,v123456,V,马晶,70,female,海洋生态系统服务功能评估方法
3003195,v123456,V,孔淑英,21,female,海洋生物栖息地研究
3003196,v123456,V,朱淑兰,63,female,沿海湿地保护
3003197,v123456,V,蒋勇,27,male,海洋生态系统管理政策评估
3003198,v123456,V,余丽华,66,female,海洋生态系统健康评估
3003199,v123456,V,梁晨,62,male,海洋环境教育活动推广
3003200,v123456,V,姜婷,52,male,海洋环境风险管理
3003201,v123456,V,刘洋,43,female,海洋环境监测与评估
3003202,v123456,V,李雪,62,male,海岸带生态恢复
3003203,v123456,V,张兰英,66,male,海洋科学技术合作项目
3003204,v123456,V,郑小红,63,female,海洋环境教育
3003205,v123456,V,简岩,18,female,海洋环境风险评估
3003206,v123456,V,詹晶,51,male,海洋环境教育活动推广
3003207,v123456,V,朱小红,58,male,海洋气候变化适应措施
3003208,v123456,V,王琴,42,female,海洋生态系统模型开发
3003209,v123456,V,靳利,18,female,海洋环境监测数据共享平台
3003210,v123456,V,徐海燕,53,male,海啸预警系统
3003211,v123456,V,黎柳,20,male,海洋生态系统保护措施
3003212,v123456,V,张秀英,46,female,海洋环境教育活动设计
3003213,v123456,V,周萍,38,male,海洋资源保护管理政策研究
3003214,v123456,V,仲兰英,20,male,海洋环境教育活动
3003215,v123456,V,景秀珍,51,female,热带气旋研究
3003216,v123456,V,孙雷,53,female,海洋环境教育活动设计
3003217,v123456,V,关林,46,female,海洋资源保护政策建议
3003218,v123456,V,李帅,32,female,海洋水文气象研究
3003219,v123456,V,袁鑫,33,female,海洋生态环境管理
3003220,v123456,V,陈玉梅,26,male,海洋生态系统管理措施
3003221,v123456,V,方琴,57,male,海洋微塑料研究
3003222,v123456,V,朱桂花,37,male,海洋生物资源保护
3003223,v123456,V,刘帅,54,female,海洋环境保护措施研究
3003224,v123456,V,周玉梅,34,male,海洋资源保护政策制定
3003225,v123456,V,张丽娟,27,female,海洋资源开发政策研究
3003226,v123456,V,林艳,42,male,海洋生态系统服务功能评估方法
3003227,v123456,V,黄燕,30,male,海洋生态系统健康评估
3003228,v123456,V,李英,55,female,水下考古研究
3003229,v123456,V,陈桂珍,69,male,沿海湿地保护
3003230,v123456,V,黄玉兰,36,female,海洋环境保护科技推广
3003231,v123456,V,刘飞,66,male,海洋生物多样性监测
3003232,v123456,V,廖秀云,59,female,气候变化研究
3003233,v123456,V,谢柳,22,male,海洋生态系统恢复研究
3003234,v123456,V,吴玲,29,female,渔业管理
3003235,v123456,V,王晶,26,male,海洋观测技术开发
3003236,v123456,V,齐颖,25,female,地质灾害监测
3003237,v123456,V,李柳,33,male,海洋环境保护技术开发
3003238,v123456,V,徐红,68,female,海洋资源管理
3003239,v123456,V,孙勇,18,male,海洋教育与培训
3003240,v123456,V,贾秀梅,61,female,水产养殖规划
3003241,v123456,V,武凤英,20,male,海洋生物迁徙研究
3003242,v123456,V,杨红梅,47,male,沿海防护工程设计
3003243,v123456,V,温丹丹,27,male,海洋资源利用效率研究
3003244,v123456,V,雷丹丹,28,female,全球水循环研究
3003245,v123456,V,孙桂花,53,female,海洋生态系统模型开发
3003246,v123456,V,刘鑫,34,male,海洋观测技术开发
3003247,v123456,V,李斌,38,female,水产养殖规划
3003248,v123456,V,彭健,40,male,海洋生态系统保护措施
3003249,v123456,V,明建平,31,male,海洋科学技术创新成果
3003250,v123456,V,鞠佳,22,female,海洋污染治理
3003251,v123456,V,叶阳,58,female,海洋资源可持续利用研究
3003252,v123456,V,李波,56,female,海洋生态系统服务评估方法
3003253,v123456,V,林丹,29,male,风暴潮风险评估
3003254,v123456,V,李晨,66,male,海洋生物多样性保护
3003255,v123456,V,何玉,69,male,海洋观测网络建设
3003256,v123456,V,程杰,54,female,海洋环境保护政策制定
3003257,v123456,V,余浩,48,male,海洋科学会议与合作
3003258,v123456,V,余阳,69,female,海洋资源开发技术创新
3003259,v123456,V,梁梅,32,female,海洋生物资源监测
3003260,v123456,V,康冬梅,36,female,海岸带管理
3003261,v123456,V,赵刚,44,male,海洋环境保护技术开发
3003262,v123456,V,佟丹丹,57,female,海洋环境监测数据分析
3003263,v123456,V,张丹,55,female,海洋环境监测与评估
3003264,v123456,V,卫洋,28,male,海洋观测网络建设
3003265,v123456,V,吴坤,66,male,海洋生态系统管理措施
3003266,v123456,V,苑磊,25,male,海洋气候预测
3003267,v123456,V,丁凤英,34,male,海洋数据共享平台开发
3003268,v123456,V,张桂香,46,male,海洋生态系统服务功能保护
3003269,v123456,V,马丽,20,female,海岸带管理
3003270,v123456,V,高欢,65,male,海洋生态系统管理政策
3003271,v123456,V,杨林,30,male,地质灾害监测
3003272,v123456,V,刘利,20,female,海洋资源勘探与开发
3003273,v123456,V,刘东,51,male,海洋文化遗产保护
3003274,v123456,V,吴淑英,28,female,海洋观测技术开发
3003275,v123456,V,魏颖,47,female,海洋资源勘探与开发
3003276,v123456,V,段阳,33,female,海洋工程教育
3003277,v123456,V,方丽华,27,female,海洋环境教育资源推广
3003278,v123456,V,胡成,69,female,海洋观测数据共享
3003279,v123456,V,包强,48,female,海洋温度变化研究
3003280,v123456,V,黎霞,25,male,海洋生态系统健康评估
3003281,v123456,V,兰雪,37,male,海洋资源开发与利用
3003282,v123456,V,鞠鑫,68,female,海洋碳循环模型开发
3003283,v123456,V,李刚,46,male,海洋生物资源保护
